pdb_id	-logAffi	mw	logp	rotb	hbd	hba	q	HA
5o4y	8.15	1869.2109999999998	-5.248199999999977	27.0	21.0	21.0	1.0	133.0
5tkd	8.15	310.3610000000001	2.23034	4.0	3.0	6.0	0.0	23.0
5tkj	8.15	732.8800000000002	-3.3561999999999976	21.0	8.0	9.0	0.0	52.0
5u4x	8.15	460.6220000000005	2.101600000000002	9.0	2.0	3.0	2.0	34.0
5u7k	8.15	362.43700000000024	3.543000000000001	6.0	0.0	7.0	0.0	27.0
5v1y	8.15	1624.7239999999983	-10.565399999999956	43.0	11.0	25.0	-4.0	116.0
5vo1	8.15	408.4480000000002	1.7539000000000002	4.0	2.0	5.0	1.0	29.0
6ba7	8.15	243.62199999999999	-0.27080000000000015	4.0	2.0	5.0	-1.0	16.0
6cvw	8.15	754.9069999999999	3.4380200000000034	12.0	3.0	11.0	0.0	53.0
6dcg	8.15	692.8699999999999	3.852400000000004	10.0	3.0	9.0	1.0	50.0
6fod	8.15	398.5870000000003	5.352000000000006	9.0	3.0	3.0	0.0	29.0
6fyl	8.15	348.76900000000023	3.5435000000000016	3.0	1.0	5.0	-1.0	25.0
6fzx	8.15	263.08	1.8273999999999997	3.0	3.0	3.0	0.0	16.0
6g33	8.15	392.1530000000002	-0.7704000000000004	2.0	4.0	8.0	0.0	20.0
1c8l	8.16	405.8340000000003	0.7385999999999997	6.0	0.0	7.0	-2.0	28.0
3g08	8.16	704.0430000000003	6.191900000000007	33.0	7.0	9.0	0.0	49.0
3w2s	8.16	565.0740000000005	6.083700000000006	11.0	4.0	8.0	0.0	40.0
4elg	8.16	502.6190000000004	3.8964000000000034	8.0	3.0	8.0	0.0	37.0
4zud	8.16	444.4950000000004	1.9510000000000003	8.0	1.0	8.0	-2.0	33.0
5myx	8.16	1492.5329999999988	-12.170499999999972	44.0	20.0	23.0	-2.0	107.0
2g63	8.17	402.4750000000003	0.32967000000000213	6.0	4.0	5.0	1.0	29.0
3hac	8.17	319.3100000000001	1.7989999999999997	1.0	1.0	3.0	1.0	23.0
3krd	8.17	459.5440000000004	-2.2188999999999925	16.0	7.0	7.0	0.0	32.0
3kwf	8.17	379.4760000000001	-0.6132999999999953	4.0	2.0	3.0	2.0	27.0
3rz8	8.17	284.38100000000003	1.6440999999999992	7.0	2.0	3.0	0.0	19.0
3zim	8.17	576.7470000000005	2.6937000000000024	9.0	2.0	8.0	1.0	41.0
4aac	8.17	445.50300000000044	1.2691200000000011	4.0	2.0	7.0	1.0	33.0
4ayy	8.17	586.7150000000005	-1.8441999999999923	9.0	4.0	6.0	0.0	41.0
4k5y	8.17	326.4840000000001	6.016500000000007	6.0	1.0	3.0	0.0	24.0
4mxc	8.17	591.5960000000001	4.968700000000004	10.0	3.0	8.0	0.0	42.0
4q09	8.17	444.49700000000047	2.042099999999999	6.0	3.0	6.0	0.0	28.0
4q1e	8.17	435.5500000000003	4.283120000000003	8.0	2.0	9.0	0.0	29.0
4qjm	8.17	484.52100000000036	3.379800000000002	8.0	2.0	5.0	0.0	32.0
4xct	8.17	406.50400000000013	3.2143000000000015	8.0	2.0	5.0	0.0	28.0
4z0q	8.17	316.3820000000001	1.9269999999999994	2.0	1.0	3.0	0.0	22.0
5eqq	8.17	744.912	3.3818000000000046	12.0	3.0	11.0	0.0	52.0
5f62	8.17	563.1230000000003	3.9396200000000032	7.0	4.0	7.0	1.0	38.0
5lhh	8.17	517.6510000000005	5.812300000000006	11.0	2.0	7.0	0.0	37.0
5owt	8.17	334.3350000000002	1.6446999999999996	2.0	3.0	4.0	0.0	25.0
6fjf	8.17	1132.640999999999	6.519400000000008	15.0	4.0	18.0	-1.0	81.0
1dwd	8.18	522.6510000000006	0.32250000000000356	9.0	4.0	4.0	1.0	37.0
2f80	8.18	547.6740000000004	2.3752999999999993	11.0	3.0	8.0	0.0	38.0
2iiv	8.18	344.3570000000001	0.3840000000000001	4.0	2.0	2.0	1.0	24.0
2pj3	8.18	475.4620000000003	-0.735599999999996	11.0	4.0	6.0	-1.0	33.0
3ixk	8.18	849.9979999999996	5.011100000000005	20.0	5.0	8.0	0.0	60.0
3l3n	8.18	494.59200000000055	-1.9593999999999927	15.0	4.0	5.0	0.0	36.0
3oe9	8.18	406.6650000000003	5.369000000000005	4.0	1.0	5.0	0.0	27.0
3wzj	8.18	488.63600000000054	4.8716000000000035	8.0	3.0	7.0	0.0	36.0
4anb	8.18	478.23200000000037	1.8809	4.0	3.0	3.0	1.0	26.0
4kbk	8.18	339.3940000000001	1.9229000000000003	3.0	1.0	4.0	1.0	25.0
4qlq	8.18	591.7700000000008	-0.41319999999999113	15.0	6.0	7.0	1.0	42.0
1epq	8.19	571.8060000000006	2.7425000000000006	16.0	6.0	6.0	0.0	38.0
1oky	8.19	465.5330000000004	3.6571000000000025	2.0	1.0	5.0	1.0	35.0
1p03	8.19	313.42199999999997	-1.115299999999996	6.0	3.0	3.0	1.0	22.0
1w6j	8.19	449.38400000000047	4.459100000000004	12.0	1.0	2.0	1.0	28.0
2h5d	8.19	426.51400000000035	-0.28779999999999584	10.0	3.0	6.0	0.0	30.0
2h65	8.19	543.5740000000005	-4.965499999999998	16.0	6.0	10.0	-2.0	38.0
2r59	8.19	493.5200000000004	0.7718000000000027	12.0	2.0	5.0	-1.0	35.0
2wtw	8.19	478.8860000000004	3.348700000000002	4.0	2.0	5.0	0.0	34.0
2yj8	8.19	625.916	3.717970000000003	7.0	2.0	5.0	0.0	35.0
2zir	8.19	543.0230000000004	4.747900000000005	6.0	2.0	7.0	0.0	39.0
3blr	8.19	402.85400000000027	1.887499999999999	2.0	4.0	5.0	1.0	28.0
3c5u	8.19	353.42200000000025	5.577700000000004	4.0	1.0	5.0	0.0	25.0
3g6h	8.19	631.615	7.026120000000006	10.0	3.0	10.0	0.0	46.0
3hit	8.19	910.664999999999	-3.420499999999995	23.0	7.0	24.0	-2.0	60.0
3roc	8.19	449.8410000000004	2.773620000000001	7.0	2.0	6.0	0.0	31.0
4mc2	8.19	548.6770000000005	3.5221000000000027	7.0	2.0	6.0	0.0	38.0
5a8x	8.19	452.4360000000003	5.351780000000004	4.0	0.0	6.0	0.0	33.0
5aa9	8.19	406.42100000000033	2.8006800000000007	0.0	1.0	7.0	0.0	30.0
5acy	8.19	454.6380000000005	5.220700000000005	5.0	2.0	2.0	1.0	34.0
5fl5	8.19	336.39800000000014	1.6518000000000002	4.0	1.0	7.0	0.0	22.0
5m25	8.19	630.7510000000003	-4.534700000000002	18.0	12.0	8.0	2.0	45.0
5n1z	8.19	487.5200000000006	2.134079999999999	1.0	3.0	10.0	0.0	36.0
5tco	8.19	593.6790000000004	3.7961000000000036	8.0	4.0	5.0	1.0	44.0
5yc8	8.19	318.393	1.0626999999999995	4.0	1.0	4.0	1.0	23.0
5zkc	8.19	318.393	1.0626999999999995	4.0	1.0	4.0	1.0	23.0
6ayq	8.19	294.404	-0.7212999999999992	4.0	4.0	5.0	1.0	20.0
1ek2	8.2	282.4719999999999	4.759000000000005	10.0	2.0	1.0	0.0	20.0
1owd	8.2	374.48800000000017	1.1271000000000024	4.0	4.0	1.0	2.0	28.0
2jds	8.2	398.49000000000035	3.646620000000003	6.0	3.0	3.0	1.0	30.0
2jdv	8.2	398.49000000000035	3.646620000000003	6.0	3.0	3.0	1.0	30.0
2jjr	8.2	164.225	-1.8856999999999975	6.0	4.0	3.0	1.0	11.0
2jkk	8.2	468.94500000000045	3.8220000000000027	7.0	3.0	8.0	0.0	33.0
2pqj	8.2	135.12999999999997	-0.06489999999999968	0.0	2.0	4.0	0.0	10.0
3cjf	8.2	406.44600000000025	4.174320000000004	7.0	3.0	8.0	0.0	30.0
3dcr	8.2	802.0079999999997	-4.190200000000007	29.0	13.0	10.0	1.0	56.0
3k23	8.2	655.6930000000001	5.644720000000006	10.0	3.0	7.0	0.0	47.0
3qd4	8.2	438.5360000000004	2.9238000000000017	3.0	4.0	8.0	0.0	32.0
4abi	8.2	1319.6249999999982	-8.492999999999995	23.0	16.0	19.0	2.0	91.0
4bhn	8.2	359.4330000000002	4.274200000000003	3.0	2.0	4.0	0.0	27.0
4ezk	8.2	488.6160000000006	1.970500000000001	5.0	3.0	7.0	1.0	36.0
4gg7	8.2	499.4770000000005	3.325700000000003	6.0	2.0	8.0	1.0	36.0
4jr0	8.2	515.4960000000005	-6.207600000000002	16.0	5.0	11.0	-3.0	36.0
5exm	8.2	487.6240000000005	4.375200000000005	8.0	3.0	4.0	1.0	36.0
5nob	8.2	468.9080000000004	4.011080000000003	4.0	1.0	8.0	0.0	34.0
5t2l	8.2	401.43400000000037	1.2188000000000012	5.0	2.0	9.0	0.0	30.0
5uor	8.2	449.5350000000004	1.3737	6.0	1.0	7.0	1.0	33.0
5xxk	8.2	1496.1919999999984	1.2689999999999906	23.0	16.0	17.0	-1.0	106.0
5zo8	8.2	393.50800000000027	2.0807	8.0	1.0	4.0	0.0	28.0
5zo9	8.2	393.50800000000027	2.0807	8.0	1.0	4.0	0.0	28.0
6d1m	8.2	318.30000000000007	1.416099999999999	3.0	1.0	2.0	0.0	17.0
6q74	8.2	440.5250000000004	3.2479200000000015	7.0	1.0	7.0	0.0	31.0
1o0d	8.21	459.5710000000005	-3.474999999999996	10.0	4.0	5.0	1.0	33.0
1onh	8.21	308.33900000000006	-0.7316999999999998	3.0	1.0	8.0	-1.0	21.0
2e9n	8.21	465.55300000000045	5.053800000000005	4.0	4.0	4.0	0.0	35.0
2ff1	8.21	267.265	-3.0479999999999974	2.0	6.0	5.0	1.0	19.0
2ff2	8.21	267.265	-3.0479999999999974	2.0	6.0	5.0	1.0	19.0
3u6j	8.21	529.5480000000003	4.803100000000005	7.0	1.0	6.0	1.0	39.0
3up7	8.21	348.31800000000027	0.6908000000000007	6.0	2.0	8.0	-2.0	26.0
3vhe	8.21	445.3760000000003	5.562500000000003	4.0	2.0	5.0	0.0	32.0
4hiq	8.21	291.302	1.5407399999999993	6.0	1.0	4.0	-1.0	21.0
4hyu	8.21	445.54500000000047	2.3444000000000003	8.0	2.0	9.0	0.0	31.0
4ixh	8.21	409.4450000000003	5.449000000000004	5.0	1.0	5.0	0.0	31.0
4m6q	8.21	670.515	0.6774000000000004	9.0	3.0	13.0	-2.0	45.0
4x5p	8.21	452.82300000000026	-0.8654999999999995	6.0	5.0	9.0	-1.0	31.0
5c4o	8.21	443.78800000000035	4.427500000000002	3.0	0.0	5.0	-1.0	31.0
5fto	8.21	561.6570000000005	3.6098000000000035	7.0	4.0	5.0	1.0	41.0
5hhx	8.21	1690.922999999999	-6.034300000000005	48.0	18.0	22.0	-2.0	121.0
5ivs	8.21	651.7840000000001	4.371600000000004	13.0	4.0	6.0	1.0	48.0
5uvc	8.21	386.4590000000003	2.3770000000000007	6.0	5.0	6.0	0.0	29.0
6d6t	8.21	303.29300000000006	1.7736999999999998	2.0	0.0	5.0	0.0	22.0
6d6u	8.21	303.29300000000006	1.7736999999999998	2.0	0.0	5.0	0.0	22.0
1ao8	8.22	452.43100000000044	-2.400999999999997	9.0	3.0	12.0	-2.0	33.0
1dth	8.22	477.6520000000003	3.0976000000000017	12.0	4.0	6.0	0.0	32.0
1dtq	8.22	345.40300000000025	2.4151800000000003	6.0	2.0	5.0	0.0	24.0
1efy	8.22	267.288	2.3373999999999997	3.0	2.0	3.0	0.0	20.0
1em6	8.22	503.3860000000006	4.149000000000004	11.0	4.0	4.0	0.0	34.0
1ets	8.22	522.6510000000006	0.32250000000000356	9.0	4.0	4.0	1.0	37.0
1h1d	8.22	440.3980000000005	2.0026999999999995	6.0	3.0	6.0	1.0	31.0
1h1s	8.22	402.4800000000004	2.7030000000000003	6.0	3.0	7.0	0.0	28.0
1jr1	8.22	319.3330000000001	1.398519999999999	6.0	1.0	6.0	-1.0	23.0
1pl0	8.22	359.36700000000025	0.4050000000000001	4.0	4.0	6.0	0.0	25.0
1rt2	8.22	364.4450000000003	3.4251000000000014	7.0	1.0	4.0	0.0	27.0
1sje	8.22	1546.7639999999985	-10.403699999999954	47.0	17.0	24.0	-2.0	108.0
1u9v	8.22	372.5210000000002	-1.0182299999999964	6.0	4.0	6.0	2.0	27.0
1w11	8.22	462.55200000000036	-2.2475999999999923	11.0	6.0	5.0	1.0	32.0
2az8	8.22	455.5550000000003	2.1618999999999993	11.0	4.0	5.0	0.0	33.0
2c6o	8.22	402.4800000000004	2.7030000000000003	6.0	3.0	7.0	0.0	28.0
2cbs	8.22	337.4830000000002	4.6913000000000045	4.0	0.0	2.0	-1.0	25.0
2cji	8.22	465.95900000000046	1.6196999999999997	5.0	1.0	5.0	0.0	31.0
2ow2	8.22	293.267	0.24259999999999948	6.0	0.0	5.0	-1.0	19.0
2qzx	8.22	684.8960000000006	0.1325000000000096	22.0	7.0	9.0	-1.0	48.0
2v16	8.22	490.66500000000053	2.0852	12.0	3.0	5.0	1.0	35.0
2vvv	8.22	472.88900000000035	3.174000000000002	6.0	2.0	8.0	0.0	32.0
2zcs	8.22	367.3390000000002	1.4613	7.0	0.0	6.0	-3.0	24.0
3bym	8.22	469.5050000000003	4.723500000000006	8.0	2.0	10.0	0.0	35.0
3d1y	8.22	671.8630000000004	1.675300000000004	12.0	6.0	6.0	1.0	49.0
3d9v	8.22	320.43800000000016	0.8895200000000008	2.0	1.0	3.0	1.0	22.0
3h0y	8.22	449.87300000000033	5.714200000000003	6.0	4.0	6.0	0.0	32.0
3hhk	8.22	484.5340000000004	2.1783	7.0	3.0	8.0	0.0	34.0
3i28	8.22	436.5080000000003	4.052880000000004	7.0	1.0	4.0	0.0	31.0
3l3m	8.22	339.3940000000001	2.2563000000000013	3.0	3.0	2.0	1.0	25.0
3le9	8.22	352.35000000000025	1.0730999999999997	4.0	3.0	5.0	0.0	26.0
3nan	8.22	942.152999999999	7.483900000000008	22.0	4.0	15.0	0.0	67.0
3pz4	8.22	527.6500000000004	4.122780000000004	7.0	0.0	7.0	0.0	38.0
3q77	8.22	445.39700000000033	3.6574800000000023	5.0	2.0	5.0	0.0	32.0
3tti	8.22	448.4490000000004	3.6640000000000024	5.0	3.0	8.0	0.0	32.0
3u2q	8.22	1364.6279999999986	6.48392000000001	16.0	6.0	26.0	-2.0	92.0
3upi	8.22	513.5220000000004	3.403900000000003	5.0	1.0	6.0	0.0	36.0
3v5t	8.22	419.5530000000003	2.7965000000000018	7.0	2.0	6.0	1.0	31.0
3zbx	8.22	356.36400000000026	3.464400000000002	3.0	0.0	6.0	0.0	27.0
4a7c	8.22	393.39300000000037	2.0994	5.0	2.0	6.0	1.0	28.0
4bci	8.22	401.47700000000026	2.2129000000000003	5.0	3.0	9.0	0.0	27.0
4bs4	8.22	264.32399999999996	4.583400000000004	2.0	0.0	2.0	0.0	20.0
4bs5	8.22	390.4070000000003	0.48177000000000025	5.0	3.0	4.0	1.0	26.0
4c4g	8.22	494.9830000000003	5.318800000000006	4.0	1.0	8.0	0.0	35.0
4c4h	8.22	494.9830000000003	5.318800000000006	4.0	1.0	8.0	0.0	35.0
4deg	8.22	404.4590000000003	3.120120000000001	5.0	1.0	10.0	0.0	29.0
4e20	8.22	398.8750000000003	4.266300000000002	4.0	3.0	4.0	0.0	27.0
4gtt	8.22	676.7989999999996	5.4113800000000065	10.0	1.0	9.0	0.0	49.0
4h3g	8.22	453.53100000000035	2.6718600000000006	3.0	1.0	8.0	0.0	33.0
4hym	8.22	443.94400000000047	1.777	4.0	3.0	7.0	1.0	30.0
4i7c	8.22	1683.1539999999989	-11.990999999999891	52.0	23.0	16.0	4.0	118.0
4j9a	8.22	390.52	2.575100000000001	1.0	3.0	5.0	0.0	28.0
4kba	8.22	325.36700000000013	1.7440000000000007	2.0	1.0	4.0	1.0	24.0
4kju	8.22	552.6550000000003	2.6907000000000023	7.0	3.0	5.0	1.0	41.0
4lko	8.22	381.2830000000003	2.7079200000000005	5.0	1.0	3.0	1.0	25.0
4lwv	8.22	620.5540000000002	4.664300000000003	6.0	4.0	5.0	1.0	41.0
4otf	8.22	597.7650000000002	3.719720000000004	6.0	3.0	7.0	1.0	43.0
4pdk	8.22	1027.9619999999986	2.1742000000000044	34.0	5.0	23.0	-4.0	67.0
4qyo	8.22	1167.3629999999985	-11.366299999999974	38.0	20.0	15.0	2.0	81.0
4r3s	8.22	1398.5949999999984	-15.918499999999911	46.0	25.0	19.0	3.0	97.0
4u0i	8.22	534.5860000000005	1.621820000000001	4.0	3.0	4.0	2.0	39.0
4x7n	8.22	524.6240000000004	6.488240000000006	5.0	1.0	6.0	0.0	40.0
4xcu	8.22	511.4090000000004	7.021320000000005	7.0	2.0	6.0	0.0	35.0
4xh2	8.22	1648.8139999999992	-18.106599999999908	56.0	23.0	28.0	-2.0	114.0
4yl0	8.22	378.8220000000003	5.933060000000003	1.0	1.0	3.0	0.0	28.0
4ylj	8.22	387.15600000000023	2.8374000000000015	1.0	1.0	3.0	-1.0	21.0
5alz	8.22	355.504	1.6783999999999992	3.0	2.0	3.0	0.0	24.0
5amg	8.22	349.41000000000025	-0.8339999999999992	8.0	2.0	6.0	-1.0	22.0
5csx	8.22	570.6900000000004	3.4158000000000026	9.0	2.0	7.0	1.0	40.0
5fck	8.22	484.91900000000044	2.189499999999999	6.0	2.0	6.0	0.0	34.0
5h3q	8.22	500.57000000000045	2.676420000000001	9.0	3.0	5.0	1.0	36.0
5hor	8.22	551.6530000000004	2.727900000000001	7.0	3.0	9.0	1.0	38.0
5j6d	8.22	545.6400000000006	1.6254000000000028	10.0	3.0	7.0	0.0	40.0
5k0s	8.22	377.2950000000003	3.812800000000003	7.0	3.0	3.0	1.0	25.0
5k8s	8.22	329.20900000000006	-0.8174000000000001	1.0	3.0	10.0	0.0	22.0
5kya	8.22	481.50000000000034	3.294200000000002	5.0	1.0	8.0	0.0	33.0
5l6o	8.22	263.3	3.5760000000000023	3.0	1.0	4.0	0.0	20.0
5lgo	8.22	510.63900000000064	-0.6236999999999924	9.0	3.0	6.0	2.0	37.0
5m0m	8.22	663.7270000000007	7.227400000000008	7.0	3.0	5.0	0.0	45.0
5n2d	8.22	449.5710000000004	3.4577200000000037	11.0	2.0	4.0	1.0	33.0
5nb7	8.22	483.32600000000036	1.9207999999999994	5.0	2.0	6.0	0.0	31.0
5qcn	8.22	711.1549999999999	2.8724000000000025	9.0	1.0	11.0	-1.0	51.0
5ul6	8.22	1610.9979999999985	-11.475499999999899	49.0	21.0	16.0	5.0	114.0
5w8v	8.22	437.2420000000003	-3.8638999999999974	11.0	2.0	13.0	-4.0	28.0
6atv	8.22	1610.9979999999985	-11.784899999999892	49.0	21.0	16.0	5.0	114.0
6ax4	8.22	930.0739999999988	0.4238000000000115	19.0	6.0	12.0	-1.0	65.0
6ckc	8.22	342.35500000000013	0.36630000000000007	3.0	4.0	8.0	0.0	25.0
6ffn	8.22	572.5940000000006	-0.673879999999994	5.0	5.0	8.0	0.0	41.0
6fni	8.22	503.4880000000004	5.748420000000004	5.0	2.0	7.0	0.0	37.0
6m9f	8.22	540.6370000000005	1.1795000000000022	14.0	5.0	7.0	-1.0	39.0
1ero	8.23	282.319	0.9514999999999991	6.0	1.0	3.0	-1.0	21.0
2w1f	8.23	303.3250000000001	3.205300000000001	3.0	3.0	3.0	0.0	23.0
3e5a	8.23	465.6070000000005	2.0861199999999993	7.0	4.0	7.0	1.0	33.0
3f16	8.23	290.297	-1.1601999999999995	6.0	4.0	6.0	0.0	19.0
3qbn	8.23	334.8070000000002	3.4731000000000014	8.0	2.0	6.0	0.0	23.0
4kfq	8.23	218.241	0.8594999999999997	0.0	2.0	5.0	0.0	15.0
4ptg	8.23	313.31700000000006	0.9946000000000006	5.0	2.0	6.0	0.0	23.0
4z1n	8.23	316.3820000000001	1.5325	2.0	1.0	3.0	0.0	22.0
5ahj	8.23	609.6970000000006	-2.8946999999999887	18.0	8.0	10.0	-1.0	43.0
1eve	8.24	380.50800000000015	2.9440000000000017	6.0	1.0	3.0	1.0	28.0
1jd0	8.24	222.251	-0.8561000000000005	2.0	2.0	6.0	0.0	13.0
1ke6	8.24	401.4730000000003	2.113799999999999	5.0	3.0	7.0	0.0	27.0
1nmk	8.24	740.8950000000001	1.7657000000000063	8.0	7.0	11.0	0.0	53.0
1npv	8.24	595.6960000000005	3.428700000000001	10.0	4.0	7.0	0.0	44.0
1u9e	8.24	226.23099999999997	3.511000000000002	1.0	2.0	3.0	0.0	17.0
1ydb	8.24	222.251	-0.8561000000000005	2.0	2.0	6.0	0.0	13.0
2gde	8.24	667.1820000000004	-3.850199999999992	13.0	6.0	10.0	0.0	44.0
3g4l	8.24	403.21200000000033	5.030900000000003	7.0	1.0	4.0	0.0	26.0
3hll	8.24	477.30500000000035	4.433640000000004	5.0	1.0	4.0	0.0	30.0
4rfc	8.24	344.4330000000002	2.017699999999999	7.0	2.0	5.0	0.0	23.0
4x6m	8.24	550.4740000000004	4.367100000000005	8.0	6.0	4.0	1.0	38.0
4z1e	8.24	346.40800000000024	1.9356000000000002	3.0	1.0	4.0	0.0	24.0
5a4c	8.24	510.66300000000047	3.3557000000000015	11.0	4.0	7.0	1.0	37.0
5jog	8.24	505.5690000000004	5.8040000000000065	6.0	2.0	6.0	0.0	37.0
6b5q	8.24	726.3640000000001	3.5016000000000025	16.0	5.0	7.0	1.0	50.0
6g34	8.24	392.1530000000002	-0.7704000000000004	2.0	4.0	8.0	0.0	20.0
1auj	8.25	389.4790000000003	1.54238	6.0	1.0	3.0	1.0	29.0
1c1u	8.25	291.338	0.4944000000000013	3.0	4.0	2.0	1.0	22.0
1g4o	8.25	290.3440000000001	1.2639999999999998	4.0	2.0	3.0	0.0	20.0
1nvq	8.25	483.5480000000004	2.8187000000000024	2.0	3.0	6.0	1.0	36.0
2h5e	8.25	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
2pbw	8.25	309.31800000000004	-4.057199999999996	7.0	1.0	6.0	-2.0	22.0
3ug2	8.25	447.9180000000005	2.858500000000002	8.0	2.0	6.0	1.0	31.0
3vjl	8.25	481.5880000000006	0.890600000000001	4.0	2.0	4.0	2.0	33.0
6bw5	8.25	816.899	-2.8683999999999905	19.0	11.0	17.0	0.0	57.0
6cpw	8.25	651.7920000000001	3.503700000000004	8.0	3.0	7.0	1.0	47.0
6f6r	8.25	560.5470000000004	-0.33579999999999766	10.0	4.0	12.0	-1.0	41.0
1iky	8.26	382.4450000000003	2.712580000000001	5.0	3.0	6.0	0.0	27.0
2chm	8.26	439.5400000000004	1.5849999999999989	9.0	2.0	7.0	1.0	32.0
2e2r	8.26	228.29099999999997	3.423700000000003	2.0	2.0	2.0	0.0	17.0
3cen	8.26	480.9330000000003	3.9390000000000027	6.0	2.0	6.0	0.0	33.0
3dpo	8.26	1127.4639999999984	-3.375300000000019	32.0	13.0	11.0	3.0	80.0
3wc7	8.26	425.4860000000004	0.5243000000000018	14.0	2.0	5.0	-1.0	29.0
4di2	8.26	593.8140000000004	4.226700000000004	11.0	3.0	7.0	1.0	42.0
4uvy	8.26	285.7300000000001	3.8571000000000026	2.0	1.0	2.0	0.0	20.0
5ap0	8.26	453.56700000000046	2.0531999999999995	6.0	2.0	8.0	1.0	33.0
5j86	8.26	436.4930000000003	3.280920000000002	5.0	3.0	7.0	0.0	31.0
6gzm	8.26	345.4460000000001	1.933699999999999	5.0	2.0	5.0	1.0	25.0
1clu	8.27	532.2160000000002	-4.431599999999998	9.0	6.0	16.0	-3.0	33.0
1wuq	8.27	535.1480000000003	-5.570399999999999	8.0	5.0	18.0	-4.0	33.0
2cbj	8.27	353.33100000000013	-0.8337999999999997	4.0	5.0	8.0	0.0	25.0
3hek	8.27	437.89400000000046	3.152400000000002	4.0	3.0	3.0	1.0	30.0
3tdc	8.27	513.6840000000007	3.0378999999999996	4.0	3.0	5.0	1.0	36.0
4cps	8.27	726.9189999999998	4.475800000000004	11.0	5.0	8.0	0.0	53.0
4djy	8.27	344.4180000000002	2.5120000000000005	3.0	1.0	4.0	0.0	26.0
4eb9	8.27	1183.5139999999988	1.763599999999997	28.0	8.0	14.0	2.0	86.0
4l1a	8.27	628.8140000000003	4.328140000000003	15.0	4.0	5.0	0.0	46.0
4lp6	8.27	1249.3089999999988	8.402600000000012	23.0	9.0	18.0	-1.0	91.0
4xv2	8.27	519.5740000000003	5.364900000000004	5.0	2.0	7.0	0.0	35.0
5nhj	8.27	367.41300000000024	1.5935	6.0	2.0	7.0	0.0	27.0
6anl	8.27	399.5190000000003	5.995220000000004	5.0	1.0	4.0	0.0	29.0
6dug	8.27	575.7400000000002	3.9440200000000036	8.0	3.0	8.0	1.0	40.0
6gzh	8.27	345.4460000000001	1.933699999999999	5.0	2.0	5.0	1.0	25.0
3l17	8.28	505.6500000000006	-0.4643799999999969	5.0	2.0	10.0	1.0	34.0
3nw7	8.28	392.3980000000003	2.5375000000000005	6.0	3.0	7.0	0.0	29.0
3o95	8.28	354.49400000000014	2.2423199999999994	6.0	1.0	3.0	0.0	26.0
3tt4	8.28	373.45400000000024	1.1563200000000002	9.0	2.0	5.0	-1.0	26.0
4j3d	8.28	423.4690000000004	0.9689999999999999	9.0	5.0	5.0	0.0	31.0
4mha	8.28	476.6030000000006	1.9813999999999994	10.0	5.0	8.0	0.0	33.0
4oc2	8.28	513.2880000000005	-1.2491999999999972	11.0	3.0	6.0	-2.0	29.0
4oc3	8.28	555.3250000000003	-0.4367999999999974	12.0	3.0	7.0	-2.0	32.0
4pov	8.28	249.33899999999997	1.8202399999999999	3.0	2.0	5.0	0.0	17.0
5cei	8.28	410.2360000000002	4.052800000000002	3.0	1.0	4.0	0.0	21.0
5gnk	8.28	494.98700000000053	3.6149000000000022	6.0	1.0	9.0	0.0	35.0
5kzq	8.28	358.3420000000001	-2.6096999999999975	5.0	2.0	6.0	-1.0	24.0
5ne1	8.28	312.3250000000001	-0.04869999999999841	5.0	2.0	4.0	0.0	23.0
5tkk	8.28	732.8800000000002	-3.3561999999999976	21.0	8.0	9.0	0.0	52.0
5v2q	8.28	2239.5149999999962	-11.34359999999992	56.0	23.0	34.0	-4.0	157.0
1a28	8.29	314.46899999999994	4.723500000000004	1.0	0.0	2.0	0.0	23.0
4bj8	8.29	243.30799999999996	-0.5378999999999996	5.0	2.0	4.0	-1.0	16.0
4wn1	8.29	422.48800000000034	4.580000000000004	5.0	0.0	6.0	0.0	32.0
5j8i	8.29	467.98100000000045	3.3491000000000026	7.0	3.0	6.0	1.0	33.0
5uey	8.29	464.49000000000035	4.283100000000004	8.0	1.0	6.0	0.0	32.0
5v2p	8.29	2226.5639999999967	-10.85159999999992	55.0	24.0	32.0	-2.0	156.0
6ayo	8.29	276.3639999999999	-0.2841999999999998	4.0	4.0	4.0	1.0	20.0
1b6l	8.3	546.6890000000006	-1.0402999999999913	6.0	6.0	6.0	1.0	39.0
1bzf	8.3	369.42500000000024	2.740520000000002	6.0	3.0	8.0	0.0	27.0
1dtt	8.3	354.83800000000025	3.196900000000001	6.0	2.0	4.0	0.0	23.0
1hv5	8.3	693.7609999999999	5.453200000000006	17.0	4.0	6.0	-1.0	50.0
1lqf	8.3	799.5399999999995	-1.8185999999999924	18.0	4.0	12.0	-5.0	54.0
1q6t	8.3	822.7419999999995	6.1111000000000075	14.0	0.0	11.0	-4.0	58.0
1qbq	8.3	300.33500000000004	2.6377000000000006	8.0	1.0	4.0	-2.0	20.0
1rej	8.3	371.41300000000024	0.7789999999999995	4.0	4.0	5.0	1.0	27.0
1rww	8.3	497.49100000000044	1.135700000000001	10.0	3.0	9.0	-1.0	37.0
1s17	8.3	238.26799999999997	0.9948999999999999	2.0	3.0	4.0	0.0	16.0
1sve	8.3	508.52600000000047	1.8471	7.0	3.0	7.0	1.0	37.0
1tft	8.3	535.7090000000004	2.3413000000000013	8.0	3.0	4.0	1.0	39.0
