target_chembl_id	pdbid	compound	total_sampled_num	calculated_binding_energy	calculated_delta_lig_conform_energy	core_RMSD
CHEMBL4822	3ckp	CHEMBL259083	6	-72.41	-9.54	0.94
CHEMBL4822	3ckr	CHEMBL259547	6	-81.56	-9.67	0.92
CHEMBL4822	3ckp	CHEMBL260173	216	-74.74	-13.78	1.05
CHEMBL4822	3ckr	CHEMBL260174	36	-84.27	-10.24	0.7
CHEMBL4822	3ckp	CHEMBL260621	6	-76.66	-10.65	0.79
CHEMBL4822	3ckr	CHEMBL260634	6	-80.26	-11.42	0.7
CHEMBL4822	3ckr	CHEMBL260635	6	-80.44	-10.76	0.69
CHEMBL4822	3ckr	CHEMBL260722	6	-87.12	-12.99	0.74
CHEMBL4822	3ckp	CHEMBL260834	6	-74.08	-9.87	0.79
CHEMBL4822	3ckp	CHEMBL261655	6	-77.39	-15.87	0.85
CHEMBL4822	2iqg	CHEMBL263260	1000	-40.96	-11.69	0.24
CHEMBL4822	1xs7	CHEMBL264004	1000	-34.26	-15.67	1.15
CHEMBL4822	2wf3	CHEMBL264110	216	-86.12	-15.39	0.5
CHEMBL4822	2vnm	CHEMBL264321	36	-103.02	-8.86	0.48
CHEMBL4822	2vnm	CHEMBL264322	6	-99.27	-9.35	0.27
CHEMBL4822	2iqg	CHEMBL265861	432	-113.23	-16.05	0.26
CHEMBL4822	2iqg	CHEMBL265862	648	-112.85	-19.22	0.37
CHEMBL4822	3ckr	CHEMBL265953	6	-82.22	-11.1	0.68
CHEMBL4822	2hm1	CHEMBL266531	6	-90.16	-9.12	0.38
CHEMBL4822	2hm1	CHEMBL266565	432	-97.28	-8.73	0.37
CHEMBL4822	2hm1	CHEMBL266566	432	-95.55	-12.75	0.35
CHEMBL4822	2hm1	CHEMBL266567	6	-89.86	-10.64	0.38
CHEMBL4822	2p8h	CHEMBL266891	36	-97.35	-9.95	0.23
CHEMBL4822	3cib	CHEMBL270153	6	-92.59	-5.61	0.36
CHEMBL4822	2iqg	CHEMBL270359	1000	-105.48	-8.25	0.26
CHEMBL4822	2zdz	CHEMBL270820	1000	-0.75	-3.6	0.71
CHEMBL4822	2viz	CHEMBL271230	6	-108.1	-10.27	0.32
CHEMBL4822	2vj6	CHEMBL271231	6	-98.57	-9.02	0.26
CHEMBL4822	2qmd	CHEMBL271249	216	-93.37	-8.53	0.39
CHEMBL4822	2xfi	CHEMBL271437	6	-96.99	-9.36	0.27
CHEMBL4822	2qmg	CHEMBL272320	1000	-106.06	-17.06	1.09
CHEMBL4822	2xfj	CHEMBL272714	216	-113.87	-12.25	0.21
CHEMBL4822	2zdz	CHEMBL273186	1000	-5.71	-19.78	0.6
CHEMBL4822	1xs7	CHEMBL273916	1000	-32.57	-15.13	1.14
CHEMBL4822	1xs7	CHEMBL275231	1000	-36.19	-18.62	1.25
CHEMBL4822	3k5f	CHEMBL280244	2000	-12.23	-19.03	0.6
CHEMBL4822	3kyr	CHEMBL288713	72	-78.13	-4.28	0.45
CHEMBL4822	3kyr	CHEMBL288919	2000	-88.22	-6.46	0.31
CHEMBL4822	3duy	CHEMBL290001	4000	-39.78	-17.25	0.62
CHEMBL4822	1xs7	CHEMBL293611	1000	-34.27	-13.82	1.26
CHEMBL4822	1xs7	CHEMBL294274	1000	-33.18	-16.24	1.15
CHEMBL4822	2qmd	CHEMBL295109	1000	-13.99	-16.53	0.54
CHEMBL4822	2iqg	CHEMBL295996	1000	-25.02	-14.69	0.26
CHEMBL4822	1xs7	CHEMBL297913	2000	-16.38	-17.41	1.3
CHEMBL4822	1xs7	CHEMBL300657	2000	-25.78	-18.98	1.34
CHEMBL4822	3duy	CHEMBL302651	4000	-33.27	-11.95	0.63
CHEMBL4822	1xs7	CHEMBL302833	1000	-30.94	-13.94	1.16
CHEMBL4822	1xs7	CHEMBL304010	1000	-32.99	-17.34	1.1
CHEMBL4822	1xs7	CHEMBL305381	1000	-35.09	-18.2	1.15
CHEMBL4822	3in3	CHEMBL3109520	216	-72.33	-6.59	0.21
CHEMBL4822	3in3	CHEMBL3109522	36	-69.83	-6.24	0.27
CHEMBL4822	3k5f	CHEMBL312058	2000	-36.96	-17.06	0.61
CHEMBL4822	1xs7	CHEMBL312277	1000	-32.43	-13.82	1.23
CHEMBL4822	4rro	CHEMBL3124962	6	10.1	-2.54	0.39
CHEMBL4822	4rrn	CHEMBL3127069	6	1.04	-6.66	0.71
CHEMBL4822	4rro	CHEMBL3127070	72	9.46	-7.11	1.29
CHEMBL4822	4r5n	CHEMBL3127071	6	7.89	-4.96	0.43
CHEMBL4822	4r5n	CHEMBL3127072	6	8.73	-3.47	0.31
CHEMBL4822	4rrn	CHEMBL3127073	6	7.64	-8.48	1.25
CHEMBL4822	4r5n	CHEMBL3127074	6	9.3	-5.45	0.32
CHEMBL4822	4r5n	CHEMBL3127075	6	9.74	-4.05	0.32
CHEMBL4822	4r5n	CHEMBL3127076	6	4.95	-5.22	0.31
CHEMBL4822	4jp9	CHEMBL3127077	6	-2.0	-2.16	0.47
CHEMBL4822	4rrn	CHEMBL3127078	6	5.45	-2.81	0.47
CHEMBL4822	4jp9	CHEMBL3127079	6	3.16	-4.51	0.67
CHEMBL4822	4jp9	CHEMBL3127080	6	0.42	-5.18	0.6
CHEMBL4822	4jp9	CHEMBL3127081	6	1.71	-4.73	0.57
CHEMBL4822	4rrs	CHEMBL3127082	6	8.59	-4.09	0.29
CHEMBL4822	4rrn	CHEMBL3127083	216	-3.47	-4.4	0.92
CHEMBL4822	4jp9	CHEMBL3127084	6	-5.26	-2.46	0.69
CHEMBL4822	4jp9	CHEMBL3127085	6	22.52	-11.58	0.53
CHEMBL4822	4rro	CHEMBL3127086	6	-1.46	-4.22	0.66
CHEMBL4822	4jp9	CHEMBL3127087	6	-4.58	-2.86	0.63
CHEMBL4822	4jpc	CHEMBL3127088	36	-4.61	-7.19	0.58
CHEMBL4822	4jpc	CHEMBL3127089	6	-4.18	-3.79	0.73
CHEMBL4822	4rrn	CHEMBL3127090	6	-2.51	-4.82	0.45
CHEMBL4822	4n00	CHEMBL3127091	6	6.76	-3.84	1.37
CHEMBL4822	4n00	CHEMBL3127092	6	5.62	-2.87	0.83
CHEMBL4822	4rrn	CHEMBL3127093	6	5.3	-3.7	0.33
CHEMBL4822	4rrn	CHEMBL3127094	6	4.76	-3.16	0.46
CHEMBL4822	4r5n	CHEMBL3127095	6	5.08	-4.73	0.44
CHEMBL4822	4n00	CHEMBL3127096	6	3.66	-3.88	0.57
CHEMBL4822	4pzw	CHEMBL3127097	6	9.58	-3.74	0.35
CHEMBL4822	4rrn	CHEMBL3127098	6	7.81	-3.55	0.46
CHEMBL4822	4r5n	CHEMBL3127099	6	10.55	-5.4	0.36
CHEMBL4822	4r5n	CHEMBL3127100	6	7.45	-5.65	0.39
CHEMBL4822	4joo	CHEMBL3127101	6	-3.21	-3.85	0.69
CHEMBL4822	4rro	CHEMBL3127102	36	-1.38	-5.89	0.66
CHEMBL4822	4rro	CHEMBL3127103	216	-3.88	-4.57	0.95
CHEMBL4822	4jpc	CHEMBL3127104	6	-5.47	-3.71	0.84
CHEMBL4822	4jp9	CHEMBL3127105	6	-4.32	-2.68	0.6
CHEMBL4822	4rro	CHEMBL3127106	6	-2.73	-4.67	0.55
CHEMBL4822	3k5f	CHEMBL312956	2000	-34.13	-13.84	0.61
CHEMBL4822	3k5f	CHEMBL316181	2000	-31.68	-17.78	0.54
CHEMBL4822	1ym4	CHEMBL317001	1000	1.84	-18.24	0.49
CHEMBL4822	1xs7	CHEMBL318115	1000	-36.44	-15.76	1.32
CHEMBL4822	1xs7	CHEMBL319881	1000	-28.7	-16.97	1.26
CHEMBL4822	5htz	CHEMBL3259832	6	-74.26	-5.06	0.25
CHEMBL4822	4rcf	CHEMBL3260839	6	-1.42	-7.08	0.26
CHEMBL4822	4acu	CHEMBL3260842	6	16.13	-4.58	0.51
CHEMBL4822	4x7i	CHEMBL3261051	216	27.56	-15.3	1.46
CHEMBL4822	4j1c	CHEMBL3261052	6	4.64	-8.41	0.47
CHEMBL4822	4xxs	CHEMBL3261057	6	9.59	-2.95	0.86
CHEMBL4822	5clm	CHEMBL3261058	6	-0.75	-7.58	0.41
CHEMBL4822	4bfd	CHEMBL3261061	6	-0.76	-7.19	0.39
CHEMBL4822	4j1c	CHEMBL3261062	6	-10.05	-7.54	0.38
CHEMBL4822	5clm	CHEMBL3261063	6	-2.77	-4.85	0.37
CHEMBL4822	6fgy	CHEMBL3261064	6	-3.9	-6.16	0.35
CHEMBL4822	5clm	CHEMBL3261065	6	2.0	-5.46	0.32
CHEMBL4822	6fgy	CHEMBL3261066	6	3.45	-8.02	0.86
CHEMBL4822	6eqm	CHEMBL3261067	36	2.39	-9.88	0.26
CHEMBL4822	6eqm	CHEMBL3261068	6	4.53	-8.81	0.65
CHEMBL4822	6eqm	CHEMBL3261069	6	4.38	-7.59	0.43
CHEMBL4822	5clm	CHEMBL3261070	6	-8.02	-4.81	0.36
CHEMBL4822	5clm	CHEMBL3261071	6	-8.56	-4.53	0.37
CHEMBL4822	3zmg	CHEMBL3261074	6	-0.74	-8.96	0.4
CHEMBL4822	5hdu	CHEMBL3261082	6	-10.5	-5.56	0.46
CHEMBL4822	4rro	CHEMBL3265330	6	9.55	-3.0	0.66
CHEMBL4822	4rro	CHEMBL3265331	6	9.19	-3.69	0.42
CHEMBL4822	4rrn	CHEMBL3265332	6	8.77	-3.0	0.56
CHEMBL4822	4pzw	CHEMBL3265333	6	11.89	-4.03	0.39
CHEMBL4822	4rrs	CHEMBL3265334	6	9.51	-2.83	0.58
CHEMBL4822	4rrs	CHEMBL3265335	6	6.44	-4.74	0.87
CHEMBL4822	4r5n	CHEMBL3265336	6	10.78	-5.77	0.41
CHEMBL4822	4rro	CHEMBL3265337	6	9.85	-3.41	0.47
CHEMBL4822	4rro	CHEMBL3265338	6	6.59	-5.55	1.08
CHEMBL4822	1ym2	CHEMBL327386	2000	-21.03	-16.25	0.52
CHEMBL4822	5hu1	CHEMBL3301601	6	-72.6	-4.49	0.29
CHEMBL4822	1xs7	CHEMBL3349192	1000	-46.88	-19.47	1.48
CHEMBL4822	4r91	CHEMBL3353632	6	-73.34	-6.23	0.31
CHEMBL4822	4r91	CHEMBL3353633	6	-72.02	-4.43	0.25
CHEMBL4822	3l5f	CHEMBL3353634	1000	-87.52	-13.4	0.29
CHEMBL4822	4r8y	CHEMBL3353637	1000	-72.3	-4.38	0.21
CHEMBL4822	4r8y	CHEMBL3354242	1000	-74.31	-16.9	0.33
CHEMBL4822	4r8y	CHEMBL3354243	216	-67.8	-5.1	0.31
CHEMBL4822	4r8y	CHEMBL3354244	216	-67.8	-4.13	0.42
CHEMBL4822	4r8y	CHEMBL3354245	36	-74.07	-6.95	0.45
CHEMBL4822	4r8y	CHEMBL3354246	36	-74.03	-6.92	0.45
CHEMBL4822	4r8y	CHEMBL3354247	6	-73.26	-3.36	0.36
CHEMBL4822	4r8y	CHEMBL3354248	6	-73.05	-3.3	0.36
CHEMBL4822	4r91	CHEMBL3354249	36	-83.65	-6.65	0.31
CHEMBL4822	4r91	CHEMBL3354250	6	-86.42	-6.54	0.3
CHEMBL4822	4r91	CHEMBL3354251	6	-86.56	-10.32	0.2
CHEMBL4822	4r92	CHEMBL3354253	6	-74.55	-5.37	0.21
CHEMBL4822	4r93	CHEMBL3354255	6	-77.87	-3.74	0.18
CHEMBL4822	4r93	CHEMBL3354256	6	-74.88	-5.32	0.33
CHEMBL4822	4r93	CHEMBL3354257	6	-79.23	-3.4	0.19
CHEMBL4822	4r93	CHEMBL3354259	6	-80.07	-3.62	0.19
CHEMBL4822	4r93	CHEMBL3354260	6	-79.0	-3.53	0.2
CHEMBL4822	3l5f	CHEMBL3354261	36	-70.08	-6.83	0.6
CHEMBL4822	4frk	CHEMBL3354688	18	8.9	-4.53	0.51
CHEMBL4822	5uyu	CHEMBL3354693	72	9.41	-4.28	0.19
CHEMBL4822	4frj	CHEMBL3354696	2000	1.38	-5.53	1.06
CHEMBL4822	4rce	CHEMBL3354697	6	2.29	-4.58	0.33
CHEMBL4822	4frk	CHEMBL3354698	6	5.2	-5.65	0.36
CHEMBL4822	4frk	CHEMBL3354699	6	4.03	-4.56	0.33
CHEMBL4822	4rce	CHEMBL3354700	6	6.63	-4.59	0.65
CHEMBL4822	4rce	CHEMBL3354701	6	8.16	-4.53	0.3
CHEMBL4822	4rce	CHEMBL3354702	6	11.03	-4.33	0.73
CHEMBL4822	4frk	CHEMBL3354703	18	11.67	-5.47	0.55
CHEMBL4822	4frk	CHEMBL3354704	18	11.62	-5.07	0.55
CHEMBL4822	4rce	CHEMBL3354705	6	7.32	-5.19	0.58
CHEMBL4822	4rce	CHEMBL3354706	6	8.39	-4.96	0.68
CHEMBL4822	4frk	CHEMBL3354707	18	9.52	-4.96	0.55
CHEMBL4822	4rce	CHEMBL3354708	36	9.79	-6.76	0.73
CHEMBL4822	4frk	CHEMBL3354709	18	8.56	-4.36	0.56
CHEMBL4822	4rce	CHEMBL3354710	6	11.18	-3.3	0.64
CHEMBL4822	4rce	CHEMBL3354711	6	7.37	-8.1	0.41
CHEMBL4822	4rce	CHEMBL3354712	6	4.78	-5.2	0.39
CHEMBL4822	4rcf	CHEMBL3354713	216	6.35	-9.54	0.33
CHEMBL4822	4rcf	CHEMBL3354714	216	12.92	-9.07	0.36
CHEMBL4822	4rcd	CHEMBL3354715	216	-4.45	-10.29	0.43
CHEMBL4822	4rcd	CHEMBL3354716	2000	-3.45	-8.09	0.52
CHEMBL4822	4wtu	CHEMBL3354717	6	2.14	-5.25	0.17
CHEMBL4822	4rcd	CHEMBL3354718	6	3.85	-9.17	0.39
CHEMBL4822	4rcd	CHEMBL3354719	6	4.5	-10.13	0.41
CHEMBL4822	4rcd	CHEMBL3354720	6	6.38	-8.96	0.42
CHEMBL4822	4wtu	CHEMBL3354721	6	8.32	-6.32	0.24
CHEMBL4822	4wtu	CHEMBL3355143	6	6.02	-4.77	0.21
CHEMBL4822	4jpc	CHEMBL3357656	6	-3.81	-3.76	0.74
CHEMBL4822	4rro	CHEMBL3357657	6	0.26	-2.74	0.41
CHEMBL4822	4jp9	CHEMBL3357658	6	-1.63	-3.16	1.01
CHEMBL4822	5he5	CHEMBL3357659	12	1.2	-7.08	0.35
CHEMBL4822	4rro	CHEMBL3357660	6	7.94	-2.84	0.38
CHEMBL4822	4r5n	CHEMBL3357661	6	9.81	-4.61	0.31
CHEMBL4822	4rro	CHEMBL3357662	6	12.17	-3.74	0.29
CHEMBL4822	4rrn	CHEMBL3357663	6	8.63	-3.19	0.54
CHEMBL4822	4rrs	CHEMBL3357664	6	13.78	-5.84	0.97
CHEMBL4822	4r5n	CHEMBL3357665	6	9.07	-6.2	0.35
CHEMBL4822	4r5n	CHEMBL3357666	6	13.24	-5.78	0.29
CHEMBL4822	4r5n	CHEMBL3357667	6	9.67	-4.69	0.35
CHEMBL4822	4rrs	CHEMBL3357668	6	13.92	-6.57	1.05
CHEMBL4822	4r5n	CHEMBL3357669	6	10.73	-5.79	0.31
CHEMBL4822	4rrs	CHEMBL3357670	6	15.75	-6.94	1.05
CHEMBL4822	4r5n	CHEMBL3357671	6	6.97	-5.4	0.31
CHEMBL4822	4rrs	CHEMBL3357672	6	11.43	-6.17	1.09
CHEMBL4822	4rcd	CHEMBL3359747	216	-1.79	-4.75	0.25
CHEMBL4822	4rcd	CHEMBL3359748	36	-0.89	-4.55	0.26
CHEMBL4822	4rcd	CHEMBL3359749	36	0.3	-4.48	0.23
CHEMBL4822	4rcd	CHEMBL3359750	216	7.1	-3.87	0.91
CHEMBL4822	4xkx	CHEMBL3359751	1000	-4.63	-8.81	0.25
CHEMBL4822	4rcd	CHEMBL3359752	6	4.38	-4.6	0.22
CHEMBL4822	4rcd	CHEMBL3359753	6	-0.09	-4.16	0.23
CHEMBL4822	4xkx	CHEMBL3359754	6	4.28	-5.67	0.35
CHEMBL4822	4rcd	CHEMBL3359755	6	5.08	-5.76	0.29
CHEMBL4822	4rcd	CHEMBL3359756	6	4.75	-4.0	0.22
CHEMBL4822	4xkx	CHEMBL3359757	36	0.91	-3.41	1.58
CHEMBL4822	4rcd	CHEMBL3359758	6	2.35	-5.08	0.23
CHEMBL4822	4xkx	CHEMBL3359759	36	-3.51	-4.35	0.31
CHEMBL4822	4rcd	CHEMBL3359760	18	0.38	-4.22	0.22
CHEMBL4822	4rcd	CHEMBL3359761	12	-2.49	-4.28	0.21
CHEMBL4822	4rcd	CHEMBL3359762	12	-0.99	-4.79	0.21
CHEMBL4822	4rcd	CHEMBL3359763	6	-5.47	-4.53	0.22
CHEMBL4822	2g94	CHEMBL3361310	36	-27.87	-19.02	0.45
CHEMBL4822	4xkx	CHEMBL3394039	6	-2.07	-4.13	0.21
CHEMBL4822	5i3w	CHEMBL3394040	36	-2.02	-4.21	0.84
CHEMBL4822	4xkx	CHEMBL3394041	6	-2.5	-3.86	0.22
CHEMBL4822	4xkx	CHEMBL3394042	6	1.09	-8.98	0.33
CHEMBL4822	5i3w	CHEMBL3394043	36	4.61	-6.77	0.45
CHEMBL4822	4xkx	CHEMBL3394044	6	2.57	-9.33	0.24
CHEMBL4822	5i3w	CHEMBL3394045	36	-0.57	-5.26	0.44
CHEMBL4822	4xkx	CHEMBL3394046	6	4.34	-4.33	0.2
CHEMBL4822	4xkx	CHEMBL3394047	6	6.4	-4.42	0.24
CHEMBL4822	4xkx	CHEMBL3394048	6	6.4	-4.64	0.26
CHEMBL4822	4wtu	CHEMBL3394049	6	7.12	-4.77	0.15
CHEMBL4822	5uyu	CHEMBL3394050	6	3.77	-4.92	0.23
CHEMBL4822	4wtu	CHEMBL3394051	6	9.42	-4.87	0.16
CHEMBL4822	4xkx	CHEMBL3394052	6	0.43	-4.58	0.26
CHEMBL4822	4xkx	CHEMBL3394053	6	-1.95	-4.77	0.3
CHEMBL4822	4xkx	CHEMBL3394054	6	0.96	-4.49	0.23
CHEMBL4822	4xkx	CHEMBL3394055	6	0.3	-4.48	0.24
CHEMBL4822	4xkx	CHEMBL3394056	6	0.64	-7.41	0.35
CHEMBL4822	4xkx	CHEMBL3394057	6	-3.54	-4.5	0.36
CHEMBL4822	4wtu	CHEMBL3394058	6	8.31	-4.06	0.24
CHEMBL4822	4rcd	CHEMBL3394210	6	-2.3	-8.88	0.45
CHEMBL4822	4rcd	CHEMBL3394211	6	-4.29	-8.31	0.42
CHEMBL4822	4xkx	CHEMBL3394212	6	-3.71	-4.87	0.24
CHEMBL4822	4rcd	CHEMBL3394213	6	-5.55	-8.19	0.41
CHEMBL4822	4xkx	CHEMBL3394214	6	-3.16	-8.26	0.31
CHEMBL4822	4rcf	CHEMBL3394215	6	-3.52	-6.13	0.27
CHEMBL4822	4rcd	CHEMBL3394216	6	-4.96	-8.63	0.42
CHEMBL4822	4xkx	CHEMBL3394217	6	-6.87	-4.8	0.36
CHEMBL4822	4rcd	CHEMBL3394218	6	-3.91	-7.36	0.43
CHEMBL4822	5i3w	CHEMBL3394219	36	-1.52	-3.25	0.64
CHEMBL4822	4rcd	CHEMBL3394220	36	-5.84	-10.17	0.48
CHEMBL4822	5i3w	CHEMBL3394221	36	-2.3	-3.6	0.66
CHEMBL4822	5i3w	CHEMBL3394222	36	-4.04	-5.03	0.6
CHEMBL4822	4xkx	CHEMBL3394223	72	-8.24	-10.45	1.8
CHEMBL4822	4rcd	CHEMBL3394224	6	1.22	-8.94	0.4
CHEMBL4822	4rcd	CHEMBL3394225	6	1.77	-9.08	0.4
CHEMBL4822	4xkx	CHEMBL3394226	6	1.95	-5.1	0.21
CHEMBL4822	4rcd	CHEMBL3394227	6	2.53	-8.21	0.41
CHEMBL4822	4rcd	CHEMBL3394228	6	-7.46	-8.36	0.44
CHEMBL4822	4wy6	CHEMBL3414700	12	19.11	-3.03	0.52
CHEMBL4822	5t1w	CHEMBL3414701	6	16.46	-2.57	0.44
CHEMBL4822	4x2l	CHEMBL3414702	6	14.34	-1.3	0.96
CHEMBL4822	4x2l	CHEMBL3414703	36	13.06	-1.79	1.08
CHEMBL4822	4x2l	CHEMBL3414704	36	15.35	-1.95	0.64
CHEMBL4822	5t1w	CHEMBL3414705	6	10.81	-2.14	0.31
CHEMBL4822	5t1w	CHEMBL3414706	6	14.51	-2.71	0.44
CHEMBL4822	5t1w	CHEMBL3414707	6	15.07	-2.35	0.46
CHEMBL4822	5t1w	CHEMBL3414708	36	14.18	-2.49	0.42
CHEMBL4822	5t1w	CHEMBL3414709	6	16.54	-2.58	0.35
CHEMBL4822	5t1w	CHEMBL3414710	6	20.55	-3.73	0.33
CHEMBL4822	5t1w	CHEMBL3414711	36	14.46	-5.02	0.41
CHEMBL4822	4wy6	CHEMBL3422235	6	17.26	-3.54	0.88
CHEMBL4822	4xxs	CHEMBL3422236	6	17.15	-3.8	0.69
CHEMBL4822	5t1w	CHEMBL3422237	6	10.41	-4.35	0.46
CHEMBL4822	5t1w	CHEMBL3422238	6	12.41	-4.98	0.45
CHEMBL4822	5t1w	CHEMBL3422239	6	13.82	-7.27	0.37
CHEMBL4822	5t1w	CHEMBL3422240	36	14.06	-2.76	0.38
CHEMBL4822	5t1w	CHEMBL3422241	6	18.65	-5.62	0.42
CHEMBL4822	4xxs	CHEMBL3422242	6	16.58	-8.71	1.05
CHEMBL4822	5t1w	CHEMBL3422243	6	11.9	-4.6	1.68
CHEMBL4822	5t1w	CHEMBL3422244	36	11.96	-8.45	1.34
CHEMBL4822	5t1w	CHEMBL3422245	36	10.65	-4.93	0.49
CHEMBL4822	5t1w	CHEMBL3422246	36	13.59	-5.6	0.47
CHEMBL4822	5enk	CHEMBL3427246	6	6.65	-2.33	0.31
CHEMBL4822	5kr8	CHEMBL3427247	6	2.68	-3.02	0.73
CHEMBL4822	5enm	CHEMBL3427248	36	9.06	-4.04	0.52
CHEMBL4822	5enm	CHEMBL3427249	36	9.09	-4.64	0.56
CHEMBL4822	5kr8	CHEMBL3427250	36	3.6	-7.09	0.36
CHEMBL4822	5kr8	CHEMBL3427251	6	2.35	-5.64	1.3
CHEMBL4822	5enk	CHEMBL3427252	36	10.98	-8.14	0.4
CHEMBL4822	5kr8	CHEMBL3427253	36	3.27	-4.16	0.32
CHEMBL4822	5kr8	CHEMBL3427254	6	-1.3	-3.84	1.21
CHEMBL4822	3k5d	CHEMBL343757	2000	-14.76	-18.31	0.72
CHEMBL4822	3k5f	CHEMBL347901	2000	0.52	-16.85	0.69
CHEMBL4822	4zsp	CHEMBL3586130	6	1.76	-10.67	1.7
CHEMBL4822	4zsr	CHEMBL3586131	6	9.21	-4.61	0.39
CHEMBL4822	4zsr	CHEMBL3586132	6	4.63	-7.48	0.55
CHEMBL4822	4zsm	CHEMBL3586134	6	17.07	-0.52	0.88
CHEMBL4822	4zsp	CHEMBL3586138	6	12.48	-4.6	0.26
CHEMBL4822	1xs7	CHEMBL360361	1000	-18.36	-13.7	0.84
CHEMBL4822	1xs7	CHEMBL360362	1000	-14.88	-19.84	0.85
CHEMBL4822	4trw	CHEMBL3604595	6	-25.9	-19.82	1.57
CHEMBL4822	4trw	CHEMBL3604596	6	-20.83	-19.36	1.55
CHEMBL4822	4trw	CHEMBL3604597	6	-5.05	-19.74	1.48
CHEMBL4822	4trw	CHEMBL3604603	6	-26.95	-19.06	1.58
CHEMBL4822	4trw	CHEMBL3604695	6	-4.22	-17.76	1.5
CHEMBL4822	4trz	CHEMBL3604696	6	-13.81	-17.66	1.82
CHEMBL4822	4trw	CHEMBL3604697	6	-80.47	-18.77	1.35
CHEMBL4822	4trw	CHEMBL3604698	6	-76.19	-18.82	1.31
CHEMBL4822	1xs7	CHEMBL360828	1000	-65.57	-14.54	1.34
CHEMBL4822	2ohl	CHEMBL361660	6	12.9	-1.44	1.72
CHEMBL4822	1xs7	CHEMBL361667	1000	-62.18	-18.1	1.31
CHEMBL4822	3duy	CHEMBL361727	72	-27.5	-18.64	0.5
CHEMBL4822	1xs7	CHEMBL361977	1000	-19.67	-18.43	0.83
CHEMBL4822	1xs7	CHEMBL362078	1000	-19.5	-12.96	0.87
CHEMBL4822	1xs7	CHEMBL362324	1000	-31.47	-14.92	1.14
CHEMBL4822	1xs7	CHEMBL362592	6	-30.17	-15.69	1.19
CHEMBL4822	5clm	CHEMBL3634122	6	-2.77	-4.85	0.37
CHEMBL4822	5clm	CHEMBL3634340	6	-8.02	-4.81	0.36
CHEMBL4822	5clm	CHEMBL3634341	6	-3.86	-8.97	0.42
CHEMBL4822	4j17	CHEMBL3634342	6	-7.67	-6.52	0.59
CHEMBL4822	3dv1	CHEMBL363783	2000	-52.58	-18.45	1.18
CHEMBL4822	6fgy	CHEMBL3639522	6	-3.85	-10.32	0.56
CHEMBL4822	4h3f	CHEMBL3639551	216	-7.91	-5.18	0.43
CHEMBL4822	4j1c	CHEMBL3639797	216	0.4	-10.96	0.68
CHEMBL4822	4j1c	CHEMBL3639827	72	6.4	-10.42	1.83
CHEMBL4822	4j1h	CHEMBL3639874	216	1.21	-14.49	0.58
CHEMBL4822	4j1h	CHEMBL3639875	36	5.83	-9.94	0.42
CHEMBL4822	4j1f	CHEMBL3639876	6	3.39	-7.23	0.36
CHEMBL4822	4xkx	CHEMBL3639946	6	-5.95	-6.72	0.35
CHEMBL4822	4rrs	CHEMBL3640021	6	18.36	-6.4	0.3
CHEMBL4822	4x2l	CHEMBL3640231	1000	0.32	-10.44	0.94
CHEMBL4822	4j1c	CHEMBL3640237	6	6.37	-5.67	0.38
CHEMBL4822	3zmg	CHEMBL3640238	6	9.63	-4.88	0.36
CHEMBL4822	4j0t	CHEMBL3640240	216	0.02	-8.59	0.34
CHEMBL4822	4x7i	CHEMBL3640243	6	18.86	-11.59	0.58
CHEMBL4822	5he7	CHEMBL3640251	6	-3.75	-4.63	0.53
CHEMBL4822	5he7	CHEMBL3640252	12	-5.86	-8.06	0.67
CHEMBL4822	5he7	CHEMBL3640253	6	-8.76	-5.44	0.49
CHEMBL4822	5he7	CHEMBL3640254	12	-5.21	-7.31	0.68
CHEMBL4822	5he7	CHEMBL3640255	6	-10.35	-4.16	0.51
CHEMBL4822	5hdu	CHEMBL3640256	72	-12.42	-5.72	0.47
CHEMBL4822	5he7	CHEMBL3640257	12	-12.36	-4.17	0.56
CHEMBL4822	5hdu	CHEMBL3640258	6	-5.48	-5.62	0.49
CHEMBL4822	5he7	CHEMBL3640259	6	-6.0	-5.33	0.49
CHEMBL4822	5hdu	CHEMBL3640260	6	-4.35	-5.93	0.45
CHEMBL4822	5hdv	CHEMBL3640261	72	-7.67	-6.25	0.61
CHEMBL4822	5hdu	CHEMBL3640262	6	-9.94	-5.63	0.47
CHEMBL4822	5he7	CHEMBL3640263	6	-4.94	-5.38	0.49
CHEMBL4822	5he7	CHEMBL3640264	6	-12.93	-3.42	0.66
CHEMBL4822	5he7	CHEMBL3640265	6	-15.88	-4.59	0.68
CHEMBL4822	5he4	CHEMBL3640266	6	-6.35	-4.59	0.88
CHEMBL4822	5he7	CHEMBL3640267	6	-7.49	-6.3	0.54
CHEMBL4822	5he7	CHEMBL3640268	6	-12.39	-4.78	0.48
CHEMBL4822	5he7	CHEMBL3640269	12	-4.8	-6.68	0.7
CHEMBL4822	5hdu	CHEMBL3640270	432	-10.15	-8.65	0.46
CHEMBL4822	5hdv	CHEMBL3640271	72	-4.79	-6.62	0.64
CHEMBL4822	5he7	CHEMBL3640272	72	-6.61	-7.51	0.67
CHEMBL4822	5hdu	CHEMBL3640273	72	-8.03	-5.76	0.5
CHEMBL4822	5he7	CHEMBL3640274	12	-3.94	-7.75	0.7
CHEMBL4822	5hdu	CHEMBL3640275	6	-7.36	-5.84	0.44
